"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ZCCHC10"	294.27279840128	0.230869449824439	0.137094114717849	1.68402159567234	0.0921774952358178	0.210088333426757
"ZCCHC11"	2842.77854419534	0.294782460534699	0.0767366430116669	3.84148236051817	0.000122293525822345	0.00149975538917418
"ZCCHC14"	5380.2052794904	0.14453801672484	0.0807440185771436	1.79007707656694	0.0734415214064772	0.178402152141012
"ZCCHC16"	98.8374843787818	-0.030044107088378	0.259979381423141	-0.115563422468024	0.907998553264014	0.94999513149972
"ZCCHC17"	948.509170564452	-0.108283918299752	0.0770172536131637	-1.40596961355741	0.159733148057401	0.307106205934773
"ZCCHC18"	39.2296155059754	-0.42246771567172	0.312587647879914	-1.35151762565493	0.176529677697009	0.329725634941248
"ZCCHC2"	1907.73357916939	-0.0214687230917933	0.0850307957681042	-0.252481737914611	0.80066872800299	0.883460033645205
"ZCCHC24"	1337.55044987048	-0.338961632932118	0.103890886021479	-3.26266957490419	0.00110368120722733	0.00778197233958355
"ZCCHC3"	1311.57583284088	-0.194789043626403	0.0938552275507405	-2.07542029047977	0.0379475992808953	0.110184733985065
"ZCCHC4"	671.431057301976	-0.0691832481118627	0.0810325284675806	-0.853771311597928	0.393231713028164	0.563132478186717
"ZCCHC6"	2161.03143169051	0.232896691317158	0.0902800751886676	2.57971308542278	0.00988824324297494	0.0403544683238975
"ZCCHC7"	972.889949894628	0.045902477422334	0.0791013972923338	0.580299198163251	0.561712868066205	0.711212996447542
"ZCCHC8"	1026.96218037807	0.21422936718253	0.0644589045603157	3.32350306980582	0.000888944443791135	0.00659562971281331
"ZCCHC9"	590.011444324485	0.0448657210131601	0.0760373475243614	0.590048475833348	0.555158150493304	0.706357520952849
"ZCRB1"	709.753699424863	0.16269796281859	0.111558463216819	1.45840986086711	0.144727604270132	0.287064260364359
"ZCWPW1"	383.366668813506	-0.10492155217582	0.12173842947603	-0.861860569644354	0.38876424930621	0.558925924999022
"ZCWPW2"	116.029510514053	0.134772944074832	0.158795479471185	0.848720281733765	0.396036957826884	0.565263823171484
"ZDBF2"	1512.47725838598	0.103059831304591	0.0903378814304508	1.14082630312661	0.253942212497039	0.420881103612848
"ZDHHC1"	1451.1257136366	0.00572922852441255	0.0852402263890335	0.0672127323813589	0.946412349072336	0.97226264209468
"ZDHHC11"	780.082994762281	-0.259459163115202	0.180648334316251	-1.43626656784436	0.150926503374185	0.295704340571879
"ZDHHC12"	756.620508349571	-0.40664641806236	0.135918710794632	-2.9918354558026	0.00277305684754823	0.0154881629848912
"ZDHHC13"	457.65171921199	0.351541278336119	0.0649190927208972	5.41506764192593	6.1265540683702e-08	4.45706808473932e-06
"ZDHHC14"	1258.50644644051	-0.186564272455834	0.122289485077596	-1.52559537181349	0.127110665462474	0.262916483548972
"ZDHHC15"	338.136685381452	0.231964172865584	0.0986590501011885	2.3511697368632	0.0187144947343194	0.0650711593018027
"ZDHHC16"	2033.4699025186	-0.243947361750413	0.0758721870545521	-3.21524093637916	0.00130335078346703	0.00870363795661685
"ZDHHC17"	1381.97896920796	0.196329111997392	0.0742448876458758	2.64434519631599	0.00818491364462378	0.0347580465902908
"ZDHHC18"	1060.6986066108	-0.0381533036211912	0.0881463005472994	-0.432840668119907	0.665130526223031	0.791106754743556
"ZDHHC2"	2024.47422646475	0.0468755337703387	0.0816005384537535	0.574451280084445	0.565662460246187	0.714790518875895
"ZDHHC20"	1469.49471255284	0.134367727432928	0.0618521335569447	2.17240246545773	0.029825319218991	0.0923315733268764
"ZDHHC21"	1343.82322084296	0.256247152593682	0.0734395800897026	3.48922409796856	0.000484424847286775	0.00418154359128539
"ZDHHC23"	1433.86899887008	0.00391353151068311	0.118253659024113	0.0330943798524246	0.973599324524752	0.987218588185807
"ZDHHC24"	1061.73254230592	-0.103337521176128	0.121257539457189	-0.852215224213848	0.394094648334791	0.563850918105002
"ZDHHC3"	5221.52569276547	-0.139148460511419	0.0543652701871767	-2.55951014374322	0.0104819796760081	0.0421168053024534
"ZDHHC4"	1426.48135079275	-0.354847086139049	0.138011026106602	-2.57115026349387	0.010136133659715	0.0411217577513343
"ZDHHC5"	6041.08829646273	-0.0151809225340006	0.0627916891399032	-0.241766430270362	0.808961152103798	0.888444573688359
"ZDHHC6"	2649.41027594963	0.213553245867923	0.0990398794933757	2.15623491224266	0.0310653267154525	0.0951580007810176
"ZDHHC7"	3116.70135170228	-0.128179346876285	0.0513808046482851	-2.4946932566297	0.0126066056892187	0.0482270082616301
"ZDHHC8"	2570.87859050018	0.173070931387641	0.121727572485858	1.42178906432844	0.155087495184086	0.30103981965128
"ZDHHC8P1"	170.686818808454	-0.641174897517525	0.468472586795444	-1.3686497686096	0.17110877900216	0.322730633756435
"ZDHHC9"	5838.60261421851	0.00418810857565076	0.0689485714181657	0.0607424996560165	0.951564284319669	0.975309366454802
"ZEB1"	1503.44746083362	0.357005159884855	0.0854663482943089	4.17714301604983	2.95193435058537e-05	0.000532931239381706
"ZEB1_AS1"	107.538947488829	0.393455836007085	0.132421548272057	2.97123724304099	0.00296602558758655	0.016273837320946
"ZEB2"	4374.96933995937	-0.174692980871788	0.106445837269858	-1.64114431669988	0.10076746128349	0.223350401156618
"ZER1"	6068.44999174398	0.0543868549392157	0.0661311312279068	0.822409263676181	0.410844008812322	0.57917569482706
"ZFAND1"	841.280674386	0.188742389025037	0.104552344021762	1.80524301765775	0.0710366620866417	0.174178089938653
"ZFAND2A"	417.644318688902	-0.198764472040914	0.128891942130953	-1.54210161438154	0.123048902729186	0.256542393558882
"ZFAND2B"	1541.16587878807	-0.278192523687756	0.0850052316849223	-3.27265179064385	0.00106543646775509	0.00757452534777937
"ZFAND3"	4926.48443883413	0.0118282945346468	0.0478304826850534	0.247296156564671	0.804679033053236	0.885667947848645
"ZFAND4"	677.695417132219	0.0263100239920378	0.0601900321866327	0.437115964823837	0.662027249792672	0.789110375707469
"ZFAND5"	5971.44898847639	0.761074529226671	0.184437903523663	4.12645402428913	3.68399612303159e-05	0.000620103229767935
"ZFAND6"	1774.77662247527	0.125219300408194	0.0730379712517106	1.71444110867552	0.0864477441122346	0.200305063034232
"ZFAS1"	685.730824348939	-0.243978347605461	0.126336443054847	-1.93117948951232	0.0534608595342791	0.141911163665902
"ZFAT"	4120.66399718701	-0.26120087305056	0.108109605727993	-2.41607460587498	0.01568884640341	0.0570462951699859
"ZFAT_AS1"	202.219759899884	-0.272067268927539	0.224167737227097	-1.21367718786364	0.224871018817644	0.387826270424925
"ZFC3H1"	3236.57844270742	0.357717970704102	0.0824852383399308	4.33675137398412	1.44604033190387e-05	0.00032076313253821
"ZFHX2"	1453.44767396603	0.0343064470950912	0.096592592070822	0.355166440402982	0.722464904568288	0.831367288641617
"ZFHX3"	6480.96275207753	0.0325305108356204	0.0495542898785637	0.656462052333688	0.511526876095918	0.670208652813305
"ZFHX4"	343.180981095985	-0.0162645948270781	0.218857754510916	-0.0743158261100907	0.940759084438371	0.969410707001024
"ZFP1"	440.468327770229	0.196746763390336	0.1206929138415	1.63014345356442	0.103071181662416	0.226928633602966
"ZFP14"	1214.06319940157	-0.111105972273599	0.118946806402671	-0.934081171523608	0.350262023511439	0.520977967743905
"ZFP2"	228.462602142189	-0.0230457276277219	0.144611525707969	-0.159363007304555	0.873382882293184	0.929122665970114
"ZFP28"	772.086450885655	0.0479538398790291	0.0805303591205763	0.59547530152236	0.551525803847066	0.703358849168339
"ZFP3"	1102.17438021991	-0.18019979112138	0.0984752603603297	-1.82989910828377	0.0672650268251078	0.167470018207697
"ZFP30"	723.454357403638	-0.0779623391532643	0.0970732127891156	-0.803129276483635	0.421900017714339	0.589389862012814
"ZFP36"	8768.66156109411	3.18408469308764	0.366759026455675	8.68168051338324	3.89963533601107e-18	3.71960217133189e-15
"ZFP36L1"	13677.7777139372	1.34729486083269	0.177153371306046	7.60524539217005	2.84363808067308e-14	1.68353180024401e-11
"ZFP36L2"	8189.58036081325	0.65327886796263	0.158140378677679	4.13100609360585	3.61179006553693e-05	0.000611546584173606
"ZFP37"	154.702614738351	0.244840794533836	0.174381075464847	1.40405599564726	0.160302175822101	0.307855487325464
"ZFP41"	2153.6922231237	-0.129084802276347	0.119451758401249	-1.08064380134732	0.279855590597571	0.448296383184334
"ZFP62"	1353.72016016797	-0.234663698036549	0.0994361717658092	-2.35994300534041	0.0182777429515995	0.0638735128711605
"ZFP64"	1127.47168555905	0.00689473687193891	0.0708687947440966	0.0972887558880525	0.922497085142491	0.95798418041562
"ZFP69"	241.451207197767	0.0135550480669481	0.120627088463228	0.112371509912387	0.910528844024029	0.951203950866593
"ZFP69B"	56.5387599886604	0.016344610387994	0.15920746095039	0.102662339380484	0.918230964480736	0.955518966553716
"ZFP82"	466.082930145823	-0.0732654554152163	0.109393108745085	-0.669744705637209	0.503020547697395	0.663059709805591
"ZFP90"	1634.63900204472	-0.0554930157612374	0.0811296505660406	-0.684004126408326	0.493972560133989	0.654911374823054
"ZFP91"	2560.14734813218	0.250253597658274	0.0605686499322786	4.13173478256624	3.60035693514555e-05	0.000610212519442389
"ZFP92"	61.1797143543208	-0.459779310387329	0.281231682429286	-1.63487735953412	0.102074759510101	0.225433695141359
"ZFPL1"	986.463787432202	-0.230638522266456	0.0842512601441845	-2.73750828025301	0.00619065616076463	0.0281929378313443
"ZFPM1"	710.334613532358	-0.0163931875275397	0.153769655405275	-0.10660872903912	0.915099393283616	0.953435674009294
"ZFPM2"	333.451494270116	-0.0835729932254639	0.163905097896663	-0.509886478809549	0.610130995199297	0.748815438029469
"ZFPM2_AS1"	77.1579772933622	0.0654600382578369	0.189308108988084	0.345785706738835	0.72950376768362	0.836304475581616
"ZFR"	3890.87417725588	0.0734445854383186	0.0659101702782497	1.11431339242883	0.265144763557868	0.432374772000125
"ZFX"	2548.47601985525	-0.00723853031147974	0.131125187587538	-0.055203202715324	0.955976577430591	0.977439367431266
"ZFY"	652.091925623998	-0.169955910630941	0.956911980890252	-0.177608718487175	0.85903027704919	0.920297692915109
"ZFYVE1"	3103.00647901291	0.137193790261377	0.0770298817971239	1.78104635578577	0.0749048781657752	0.180598490833899
"ZFYVE16"	2441.27225361004	0.40031429476041	0.0820268412829665	4.88028416673334	1.05933090691371e-06	4.55830885734372e-05
"ZFYVE19"	1458.6836622881	-0.269573549701425	0.0844108846623119	-3.19358754241069	0.00140516725368453	0.00920462288382666
"ZFYVE21"	1611.02802634746	-0.155027051722076	0.0728661617939995	-2.12755890944763	0.0333736721596902	0.100278714964949
"ZFYVE26"	5271.85935726186	-0.165456681716172	0.0450838721803393	-3.66997495366706	0.00024257423531522	0.00248939452846803
"ZFYVE27"	2411.51140963329	0.195314735269151	0.0552185739290993	3.53712023638885	0.000404515465225286	0.00365739748743769
"ZFYVE28"	1479.5897734224	0.0689358023844248	0.0927250148565692	0.743443422371595	0.457213263324709	0.621085095183316
"ZFYVE9"	3482.81022987863	-0.0804382637169389	0.0662943107362857	-1.21335093198143	0.224995677872662	0.387963321622551
"ZGLP1"	151.557015095757	-0.0444348701176705	0.123785927654481	-0.35896544106128	0.719620942634387	0.829373159971121
"ZGPAT"	3236.96977895742	-0.200308664686646	0.104078794320285	-1.9245867133148	0.0542810829440827	0.143509687876032
"ZGRF1"	180.463587763861	0.437794424523643	0.191358339557837	2.28782516369674	0.022147704802568	0.0737784136118142
"ZHX1"	2117.43854118588	0.128662600576697	0.0727509744904677	1.76853439390774	0.0769716075915735	0.184390334971358
"ZHX2"	2352.38523267149	0.0180516566624784	0.0596018476223294	0.302870756236682	0.761988358390271	0.857437588062772
"ZHX3"	10618.4886533655	-0.228201784711437	0.101155367535582	-2.2559532951246	0.0240735562705961	0.0786375356944188
"ZIK1"	355.518188949216	-0.217377910633302	0.157549173310725	-1.37974643766984	0.167664729462558	0.318081297253332
"ZKSCAN1"	10691.0535651844	-0.112466171071542	0.0645479522569121	-1.74236621208226	0.0814443842513606	0.192159495497102
"ZKSCAN2"	820.439307499247	-0.296587947596145	0.0950711704611174	-3.11964127671537	0.00181071405957497	0.0111870584792726
"ZKSCAN3"	905.58873663993	-0.221436125436915	0.117631448339272	-1.88245684774916	0.0597740136192048	0.153654744696531
"ZKSCAN4"	481.369737884159	-0.542255228549391	0.134749915287287	-4.02416007010692	5.71790179760281e-05	0.000863418258250155
"ZKSCAN5"	1019.01913591792	-0.17807378418221	0.0910721738242727	-1.95530398259528	0.0505472014125593	0.136239387920287
"ZKSCAN7"	528.526932202402	-0.345555743717395	0.136148331001505	-2.53808284813698	0.0111461594687484	0.0440737936248137
"ZKSCAN8"	2801.69592701596	0.043793972773324	0.0653949052825127	0.669684780245947	0.503058755893041	0.663059709805591
"ZMAT1"	1302.03420280662	0.349739751628101	0.130015721274341	2.68998047466989	0.00714561997643328	0.0314169396607895
"ZMAT2"	1824.31511905609	0.171126317575629	0.0510826849012845	3.34998675003722	0.000808154260843727	0.00609363219342378
"ZMAT3"	1666.16749771594	0.0812336568689156	0.0893490207502082	0.909172324294627	0.363259170528754	0.533789515474852
"ZMAT5"	293.129488602804	-0.190460873321013	0.0839487436576436	-2.26877574365786	0.0232819667653274	0.0766496811877096
"ZMIZ1"	11115.6217671138	0.291787960942491	0.0985338359411859	2.96129708292954	0.00306346285114434	0.0166444916744612
"ZMIZ1_AS1"	94.4397741436769	0.186583341697796	0.176618216361537	1.05642184334973	0.290775530787955	0.460631582219819
"ZMIZ2"	7345.80921521984	0.169054072096832	0.117357041583079	1.44051068275401	0.1497229698576	0.293983722493726
"ZMPSTE24"	1969.31481447544	0.47610204426848	0.0971464767513687	4.90086784605673	9.54142256940697e-07	4.22207948696258e-05
"ZMYM1"	586.407305413031	0.235790064950671	0.0993611798010757	2.37306023763737	0.0176413865713484	0.0621685069875783
"ZMYM2"	5072.89403925034	0.134027818350357	0.0697443193910369	1.92170229089053	0.054643228838604	0.144178514819424
"ZMYM3"	4320.62222209534	-0.25398491797843	0.0630682264278943	-4.02714540052605	5.64581216658082e-05	0.000854787910829154
"ZMYM4"	3885.47019435666	-0.0271098500522044	0.0600030350429772	-0.451807979926131	0.65140732043927	0.7811700974102
"ZMYM5"	665.113053611303	0.297856588152546	0.0798632077489315	3.72958458028542	0.000191795718690079	0.00209341430018433
"ZMYM6"	1419.09068107547	0.156546273217067	0.0759072640597707	2.06233586674656	0.0391757705490014	0.112514018828338
"ZMYND10"	132.677092623583	-0.126442371468295	0.158800861065227	-0.796232278717679	0.42589703926057	0.593187820805122
"ZMYND11"	4219.32049577341	0.035486101417937	0.0519125458414486	0.683574670491382	0.494243783787609	0.655213614689944
"ZMYND12"	502.620543542265	-0.0510457155512705	0.129257792445481	-0.394914028667176	0.692906336375743	0.810996583900411
"ZMYND15"	161.415577617637	0.488478447098969	0.170330430893087	2.86782839999729	0.00413299630407156	0.0209073110031245
"ZMYND19"	581.869603406961	-0.137129627419437	0.0987853934009188	-1.38815691974722	0.165089267258132	0.314622427461953
"ZMYND8"	3921.6482974809	-0.0877932202915984	0.103094309996532	-0.851581627487993	0.394446340355605	0.564119051858841
"ZNF10"	766.926317081143	0.256749024080126	0.0898809054600956	2.85654692468707	0.00428276693335991	0.0214063538511954
"ZNF100"	354.482345671043	0.78322367152488	0.244378372511425	3.20496312122818	0.00135079786730073	0.00893368589510255
"ZNF101"	674.923915824648	-0.121970919867044	0.0853339120273486	-1.42933702404213	0.15290738941982	0.298258006015552
"ZNF106"	9573.22521095721	-0.253429970096792	0.0744684140684207	-3.40318742203833	0.000666045750486943	0.00526731436670213
"ZNF107"	667.128036582201	0.398149326541391	0.158720899727606	2.50848708156701	0.0121249401617644	0.0468330928317958
"ZNF112"	426.716143042934	-0.0832324239350216	0.16523817643077	-0.503711828179693	0.614463895263211	0.752088413177518
"ZNF12"	1759.80397147188	0.0528493106028005	0.0629552460671159	0.839474291728737	0.401203209719059	0.569842646233167
"ZNF121"	609.34569654434	0.0249055415054123	0.067899947664263	0.36679765393281	0.7137699577477	0.825622610292411
"ZNF124"	2248.00806716577	-0.214348864435157	0.102129546104757	-2.09879386142864	0.0358350762072743	0.105822570244701
"ZNF131"	767.697145918424	0.247628878853781	0.0922110576095671	2.68545752833973	0.00724305796298629	0.0317234852465591
"ZNF132"	1047.48241198579	-0.371459088349857	0.145673612711784	-2.54994079871411	0.0107741212886465	0.0430588660160082
"ZNF133"	1132.58377878005	-0.199780445510627	0.0882751678524604	-2.26315565714395	0.0236260956141304	0.077529899770452
"ZNF134"	1187.9694385088	-0.211493900893864	0.0894705358757095	-2.36383853995987	0.0180866932258963	0.0633994356870994
"ZNF135"	900.97431721211	-0.166239468453715	0.13273491127376	-1.25241706841431	0.210417930023898	0.370796001291215
"ZNF136"	682.306970042728	0.0851723132541192	0.0877614287703355	0.970498252449926	0.331798195566758	0.502881640155868
"ZNF137P"	295.650451632917	0.168924322283349	0.135945769153519	1.24258609396361	0.21402039688285	0.374874127125245
"ZNF138"	470.421743473337	0.291638940668116	0.134735191411472	2.16453428100659	0.0304233685697546	0.0937940052027505
"ZNF14"	533.918590217336	0.238508243089181	0.106329175207567	2.24311194574381	0.0248895965402244	0.0806434200790928
"ZNF140"	489.203937219521	0.187499528428326	0.0783470792947547	2.39319104319028	0.0167025416784383	0.0596434979361702
"ZNF141"	1978.65188663354	0.109162270706961	0.080895031113042	1.34943109860999	0.177198537554242	0.330569395557398
"ZNF142"	2702.07658792319	-0.207078168348207	0.0617749686634064	-3.35213716540295	0.000801902777366324	0.00606246974222915
"ZNF143"	726.076021174469	0.0925019447750521	0.0864786087785392	1.06965116670572	0.284776354812998	0.453593386581363
"ZNF146"	1832.5471232014	0.219526664302964	0.0968113083858399	2.26757253840681	0.0233552730429249	0.0768615455000914
"ZNF148"	3065.79478605648	0.13509238882572	0.0774626828187358	1.743967338981	0.081164785195533	0.191733378786751
"ZNF154"	1598.44975303976	0.00464022663288404	0.102767729658615	0.0451525653850528	0.963985702997197	0.981711283869676
"ZNF155"	243.357036363247	-0.00416861843628431	0.120018372612866	-0.0347331691434504	0.972292511724828	0.986372693202556
"ZNF16"	654.601223461967	-0.421866280473497	0.110295074528601	-3.82488775928159	0.000130831677924767	0.00157742210554096
"ZNF160"	2303.08686078315	0.339075892629587	0.0983506845973266	3.44762107165652	0.000565546870134742	0.00467495147488849
"ZNF165"	266.820175222599	0.566951597030712	0.265949437929148	2.13180220061888	0.0330231106671828	0.0996088873936862
"ZNF169"	338.954338844113	-0.250192914423872	0.126692040405839	-1.97481162685845	0.0482895291009537	0.131329466994182
"ZNF17"	738.363847924166	-0.189592736725844	0.0977514822053665	-1.93953822948206	0.0524358341502327	0.139928938602058
"ZNF174"	571.272298821184	-0.360695349669126	0.09791861763942	-3.6836237925393	0.000229941534749832	0.00238541764961925
"ZNF175"	852.414160942642	-0.123491977556251	0.124673864567697	-0.990520170241424	0.321919935311384	0.493207309980961
"ZNF18"	570.827530172075	-0.132565041105907	0.0918112783170146	-1.44388623637473	0.148770978851562	0.292807601248884
"ZNF180"	385.646625202146	-0.175332377611522	0.131463090813628	-1.33370040614735	0.182302061635846	0.336844729677509
"ZNF181"	583.235602960955	0.056895511238479	0.118336463330234	0.480794419888182	0.630662616556338	0.764138776545926
"ZNF182"	550.862894697435	0.336592631441686	0.118533073701172	2.83965159201266	0.00451628308034118	0.0221874035880949
"ZNF184"	697.900638754112	0.0876128655905956	0.138084163884039	0.634488873497265	0.525761825846975	0.681782838970295
"ZNF185"	1289.73777921469	0.248833532192365	0.0739275697926909	3.36590980726336	0.000762916490845362	0.0058449412009478
"ZNF189"	1688.19258307382	-0.106587744314712	0.096412185433958	-1.10554224899013	0.268924698074453	0.436859508112431
"ZNF19"	458.935218109088	-0.173403546702425	0.125086369648653	-1.38627052003738	0.165664315081292	0.315261652142618
"ZNF192P1"	77.4931416317352	-0.594458744804679	0.224681717226423	-2.6457815622159	0.00815024275064383	0.0346365143034168
"ZNF195"	935.134999906994	-0.0143884001979508	0.102366832155834	-0.140557247840268	0.888219724126068	0.938687640371505
"ZNF197"	1317.07250854788	-0.124336422938234	0.0710165289608757	-1.75080963203275	0.0799787069055888	0.189637899803481
"ZNF2"	393.541409312656	-0.456585239622381	0.120070032739323	-3.80265774236645	0.000143152060262005	0.00168456320948483
"ZNF200"	341.732917847684	-0.23466333041833	0.108043427015129	-2.17193527548391	0.0298605452684867	0.0923967944803659
"ZNF202"	725.208493494093	-0.227439537202956	0.0687951015359329	-3.3060426124113	0.000946236962172779	0.00689848934333097
"ZNF204P"	985.512845103524	0.339356111011046	0.122333810005519	2.77401734643707	0.00553687258017984	0.0259026063567051
"ZNF205"	750.400184649467	-0.156646970115866	0.0923831643382154	-1.69562247881422	0.0899573979411536	0.206481091611185
"ZNF207"	4774.42585437164	0.0527539575143254	0.0362564319697288	1.45502341648981	0.145662778911892	0.288386099070373
"ZNF208"	607.531434416239	0.148948751402926	0.274383605281579	0.54284858328205	0.587234059642407	0.732400230277531
"ZNF211"	987.009781784403	-0.0875077013078021	0.0908129385707214	-0.963603894831074	0.335244553390572	0.506317183072021
"ZNF212"	777.563490985279	-0.255066380760843	0.0931230594402217	-2.73902492351614	0.00616217017978212	0.0280842297551805
"ZNF213"	781.237492865265	0.122675700824956	0.107143368659699	1.14496774144361	0.252222520485933	0.419125866649534
"ZNF213_AS1"	478.588581185477	-0.192646725905631	0.120572868302318	-1.59776182335315	0.11009599393039	0.236946172776275
"ZNF214"	328.69883473791	-0.166579122953727	0.178366277294258	-0.933916015295394	0.350347216899385	0.521014410302776
"ZNF215"	209.7019054195	0.0932653544392268	0.181626376861158	0.51350115578489	0.607600802516563	0.747591957747375
"ZNF217"	3534.04389455479	0.11665312208317	0.0889445022045985	1.31152706678637	0.189679755360353	0.345969586718571
"ZNF219"	1194.05035173519	-0.195991521815368	0.148675470194241	-1.31825055982207	0.187419785355232	0.343053638716665
"ZNF22"	678.751865960232	-0.109797274885471	0.0781107000664762	-1.40566240978544	0.159824394189316	0.307210625468583
"ZNF221"	412.292385189464	-0.293385232409943	0.120050672656587	-2.44384496910893	0.0145316694990778	0.0538320522850597
"ZNF222"	140.734883090852	-0.158058789847692	0.174808072983347	-0.904184727571189	0.365897457055211	0.536701703560949
"ZNF223"	304.509491669431	0.123062818601964	0.145626916882612	0.845055441921932	0.3980798848417	0.566860209243356
"ZNF224"	384.601742728888	0.193764038458031	0.0882891430182362	2.1946530664366	0.0281884938177748	0.0883798850177823
"ZNF225"	384.554988460098	-0.00794255077327909	0.115351083814833	-0.0688554499065551	0.945104680135377	0.971588662549805
"ZNF226"	949.615830481153	-0.0761783514499848	0.103606594231348	-0.735265472387619	0.462177831850698	0.626095249727365
"ZNF227"	885.416952641268	0.0262503484410866	0.0850964804875422	0.308477486855987	0.757719028425615	0.853923774354501
"ZNF229"	633.312854222626	-0.261024674402278	0.167971862816184	-1.55397856537391	0.120189529570657	0.252204110632927
"ZNF23"	580.419984301785	0.0622385787476863	0.100999798971166	0.616224778481532	0.53774617684812	0.692199547321328
"ZNF230"	189.679342425254	-0.00289087172412074	0.129216110562266	-0.0223723784251167	0.982150913659228	0.991037403197956
"ZNF232"	340.685171759111	-0.221420991802395	0.109357085172591	-2.02475213611391	0.0428928221474366	0.120350852010024
"ZNF233"	453.958168111915	0.382515234204402	0.140308126950881	2.72625144756094	0.00640581779862787	0.0288500683572282
"ZNF234"	804.878476663901	-0.0578085806962283	0.0837028862042266	-0.690640231391557	0.489791658258567	0.651580818259863
"ZNF235"	549.738767268984	0.171619424448493	0.0972251892935447	1.76517449537008	0.0775344436463954	0.185333206226798
"ZNF236"	2405.23098577354	-0.223431601677093	0.0567814962368108	-3.93493684536344	8.32185758994518e-05	0.00112590995241741
"ZNF239"	195.210130334311	-0.411304207119411	0.168087982519342	-2.44695784287899	0.0144067688941858	0.0535737091497239
"ZNF24"	3550.1145232938	0.00378393527932084	0.0550350542455644	0.0687550022652301	0.945184636270815	0.971612682321495
"ZNF248"	1434.90829046066	0.10169648347599	0.079047907637608	1.28651708204869	0.198262661121076	0.356810443269156
"ZNF25"	761.593287561769	0.0308574784979224	0.0856293676668161	0.360360929184819	0.718577240604476	0.828638380800367
"ZNF250"	1322.93954377639	-0.0398962088245556	0.0665423522663829	-0.599561143628388	0.54879874948087	0.701497873740539
"ZNF251"	1335.28608085134	-0.049620183004302	0.0888686718133426	-0.558354052016474	0.576602642013714	0.723979140027311
"ZNF252P"	1848.88621505726	-0.152183523608714	0.119552006480172	-1.27294830165777	0.203036387696118	0.362173078532631
"ZNF252P_AS1"	187.463823114326	-0.368002866267334	0.193355707701524	-1.90324284005832	0.0570088655324389	0.148435731320358
"ZNF253"	643.248516390763	0.200937091336691	0.167749602395318	1.19783944919979	0.230979526150852	0.395224983504482
"ZNF254"	1348.51500027285	0.154889122040658	0.0841332688117555	1.84099731566613	0.0656219520764221	0.164494820585828
"ZNF256"	429.497843074201	-0.255686202674062	0.0765893232615059	-3.33840529966624	0.000842607465793423	0.00630897778854465
"ZNF257"	57.6108241031042	0.397022895943864	0.238560439587631	1.66424448508792	0.096063581484012	0.215882636774706
"ZNF260"	913.19274747941	0.170072135016753	0.0992175487804288	1.71413360950014	0.0865041904541207	0.200371530398054
"ZNF263"	1505.57953574413	-0.253663235387326	0.0577463227097053	-4.39271668713016	1.11942965629127e-05	0.000264319561661007
"ZNF264"	3485.00712520772	-0.103204842752405	0.0551475575271781	-1.87143089159557	0.0612853804473752	0.15636925202868
"ZNF266"	1072.89031673448	0.131068362438022	0.152008270068533	0.862244944823921	0.38855274184544	0.558715412457651
"ZNF267"	438.250861015646	0.779614337529984	0.173209094851172	4.50100116393922	6.76341355059237e-06	0.000184906126194459
"ZNF268"	1415.209278845	0.0141073305108595	0.0929998676736181	0.151691941760273	0.879429913164332	0.93276707476633
"ZNF271P"	1412.30684145333	0.113057296795207	0.0717576070082268	1.57554441276512	0.115130835399744	0.244366585854643
"ZNF273"	73.971290832169	0.289357820840202	0.169024766523173	1.71192557630619	0.0869103846206749	0.201127428703648
"ZNF274"	1373.20843500444	-0.101735959467943	0.0840643951362512	-1.21021461348826	0.226196552026159	0.389525436483162
"ZNF275"	2302.61772878505	-0.148805894345833	0.0809332766910665	-1.83862436354635	0.0659704552453754	0.165132926973006
"ZNF276"	1686.63665314413	0.0972472320942359	0.0783391341399135	1.24136210033357	0.214472013266651	0.375511931039683
"ZNF277"	964.101100784621	0.40974931103144	0.102598512781661	3.99371589238747	6.50457975384119e-05	0.000944016312710899
"ZNF28"	733.163311179234	0.100825491520104	0.122514593382915	0.82296719709935	0.410526647686741	0.578918440585927
"ZNF280B"	110.300462885059	-0.209248602144013	0.184018183978359	-1.13710828799735	0.255493019630821	0.422245229266198
"ZNF280C"	340.304975067497	-0.0300444420069785	0.0909063221067123	-0.330498928025162	0.741023002476787	0.842759724952929
"ZNF280D"	1737.09541820334	0.236088906779337	0.0888170765373206	2.65814768942697	0.00785714527482212	0.0337411103246642
"ZNF281"	1336.37292209842	0.117211511416397	0.0683830749284247	1.71404271508821	0.0865208812606136	0.200371530398054
"ZNF282"	1844.30418391172	-0.0478317766958974	0.0598875355587269	-0.798693354963532	0.42446824082539	0.591966146270093
"ZNF283"	438.385829498879	-0.084283381645436	0.118448608981837	-0.711560755081216	0.476736816302761	0.639110986109323
"ZNF284"	342.576607944233	-0.0807310334406206	0.123804292213323	-0.652085901040615	0.514345758823632	0.672000011713749
"ZNF285"	230.568382446823	-0.375007269932546	0.234712419159872	-1.59773083705943	0.110102892795685	0.236946172776275
"ZNF286A"	537.372594043043	-0.0726710796410836	0.106004716308141	-0.685545720719058	0.49299961988291	0.654271506050064
"ZNF286B"	105.872772160329	-0.380564195300092	0.24992815129576	-1.5226943956775	0.127835180745342	0.263863368109565
